NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
2022,4,F,1,3,1,2,0,2,1.0,0,3204906.0,SÃ£o Mateus,32.0,ES,2.0,1.0,1.0,3204906,SÃ£o Mateus,32,ES,1,1,1,1,1087.0,1057.0,1068.0,1078.0,501.5,367.0,543.2,416.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,160.0,100.0,120.0,140.0,620.0,H,E,F,D,4,B,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B
2022,15,F,0,3,1,1,16,1,,0,,,,,,,,2504009,Campina Grande,25,PB,1,1,1,1,1087.0,1057.0,1068.0,1078.0,510.8,608.9,554.4,655.3,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,120.0,120.0,20.0,480.0,A,A,B,B,3,D,A,B,A,A,A,B,A,A,A,A,A,A,B,A,A,C,B,A,B
2022,3,F,1,1,1,2,0,2,1.0,0,2409308.0,Patu,24.0,RN,2.0,1.0,1.0,2409308,Patu,24,RN,1,1,1,1,1087.0,1057.0,1068.0,1078.0,635.3,673.6,615.2,735.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,180.0,160.0,200.0,900.0,F,C,D,A,3,B,A,B,C,A,A,B,B,A,A,A,A,A,A,A,A,B,A,A,B
2022,12,F,2,3,1,1,14,1,,0,,,,,,,,4218707,TubarÃ£o,42,SC,1,1,1,1,1087.0,1057.0,1068.0,1078.0,481.9,510.3,534.7,427.7,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,100.0,120.0,80.0,540.0,C,B,A,A,2,C,A,A,C,B,A,B,A,B,A,B,A,A,B,A,B,C,A,B,B
2022,4,M,1,1,1,2,0,2,1.0,0,4304507.0,CanguÃ§u,43.0,RS,2.0,1.0,1.0,4304507,CanguÃ§u,43,RS,1,1,1,1,1087.0,1057.0,1068.0,1078.0,416.1,472.9,457.4,377.7,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,100.0,80.0,80.0,60.0,400.0,C,C,A,A,3,C,A,B,C,B,B,B,B,B,A,A,A,A,B,A,A,C,A,B,B
2022,7,F,1,1,1,1,5,1,,0,,,,,,,,4317202,Santa Rosa,43,RS,1,1,1,1,1087.0,1057.0,1068.0,1078.0,410.7,522.6,498.0,510.5,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,120.0,140.0,120.0,640.0,B,C,A,A,3,C,A,B,C,A,A,B,B,B,A,B,A,A,B,B,A,C,A,B,B
2022,2,F,1,3,3,2,0,3,1.0,0,,,,,,,,3502804,AraÃ§atuba,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,441.3,558.1,535.8,610.0,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,180.0,140.0,120.0,120.0,680.0,D,F,C,B,4,F,A,C,C,B,B,B,B,B,A,A,A,A,B,A,B,D,A,B,B
2022,13,F,1,1,1,1,12,1,,0,,,,,,,,3106705,Betim,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,490.8,421.4,359.1,408.4,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,G,E,D,B,7,E,A,C,D,B,A,C,A,B,B,B,A,B,D,A,A,D,B,B,B
2022,1,M,1,3,1,3,0,1,,1,,,,,,,,2311801,Russas,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,436.4,407.5,398.3,457.7,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,F,F,4,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B
2022,2,M,1,1,1,2,0,2,1.0,0,,,,,,,,3549904,SÃ£o JosÃ© dos Campos,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,602.5,481.0,552.1,461.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,D,E,C,F,4,E,A,C,D,B,A,B,B,B,A,A,A,B,C,A,A,E,A,B,B
2022,3,F,1,3,1,2,0,2,1.0,0,2301109.0,Aracati,23.0,CE,2.0,1.0,1.0,2301109,Aracati,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,493.7,541.5,547.7,416.0,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,40.0,40.0,80.0,40.0,320.0,E,E,F,B,6,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,E,A,A,B
2022,4,F,1,1,1,2,0,2,1.0,0,4304663.0,CapÃ£o do LeÃ£o,43.0,RS,2.0,1.0,1.0,4304663,CapÃ£o do LeÃ£o,43,RS,1,1,1,1,1087.0,1057.0,1068.0,1078.0,413.5,484.1,444.6,360.5,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,180.0,140.0,140.0,140.0,700.0,A,B,B,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
2022,2,M,1,3,1,3,0,1,,1,,,,,,,,2411502,Santo AntÃ´nio,24,RN,1,1,1,1,1087.0,1057.0,1068.0,1078.0,463.4,351.4,350.7,411.1,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C,E,A,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B
2022,2,M,1,1,1,3,0,1,,1,,,,,,,,5300108,BrasÃ­lia,53,DF,1,1,1,1,1087.0,1057.0,1068.0,1078.0,608.9,634.2,609.0,775.2,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,140.0,120.0,120.0,160.0,660.0,G,F,E,D,3,H,A,E,D,C,A,C,C,B,B,B,B,B,E,B,B,E,B,C,B
2022,1,M,1,3,1,3,0,1,,1,,,,,,,,2929909,Seabra,29,BA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,494.9,500.6,446.1,590.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,120.0,120.0,80.0,540.0,E,F,D,D,3,G,B,C,D,C,B,B,A,B,B,B,A,A,C,B,B,E,A,C,B
2022,1,F,1,3,1,3,0,1,,1,,,,,,,,5101803,Barra do GarÃ§as,51,MT,1,1,1,1,1087.0,1057.0,1068.0,1078.0,425.1,519.0,473.2,352.9,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,100.0,80.0,100.0,140.0,540.0,F,G,C,D,4,G,A,C,C,B,A,B,A,B,A,B,A,A,B,A,B,E,B,A,B
2022,4,M,1,3,1,2,0,2,1.0,0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,2304400,Fortaleza,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,634.3,579.0,540.6,562.3,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,180.0,140.0,140.0,180.0,800.0,D,F,B,D,5,D,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,E,A,A,B
2022,7,M,1,2,1,1,1,1,,0,,,,,,,,2704302,MaceiÃ³,27,AL,1,1,1,1,1087.0,1057.0,1068.0,1078.0,405.2,534.1,468.9,446.1,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,100.0,120.0,80.0,540.0,F,G,D,D,3,F,A,C,C,A,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B
2022,16,F,2,1,1,1,3,1,,0,,,,,,,,4108304,Foz do IguaÃ§u,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,405.6,368.8,371.8,364.8,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,60.0,120.0,60.0,80.0,0.0,320.0,C,C,B,F,3,C,A,B,C,B,B,B,B,B,A,B,A,A,B,A,A,D,A,A,B
2022,3,F,1,1,1,2,0,2,1.0,0,4118204.0,ParanaguÃ¡,41.0,PR,1.0,1.0,1.0,4115705,Matinhos,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,466.9,639.2,609.9,566.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,160.0,180.0,200.0,900.0,F,G,D,D,4,G,A,B,C,B,A,B,B,B,A,A,A,B,B,A,A,D,A,B,B
2022,5,F,1,1,1,2,0,2,1.0,0,2302404.0,Boa Viagem,23.0,CE,2.0,1.0,1.0,2302404,Boa Viagem,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,371.6,447.7,364.9,406.7,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,60.0,100.0,80.0,80.0,20.0,340.0,D,D,A,A,4,B,A,B,C,B,B,B,A,A,B,A,A,A,B,B,B,D,A,A,B
2022,4,F,1,1,1,2,0,2,1.0,0,4107652.0,Fazenda Rio Grande,41.0,PR,2.0,1.0,1.0,4107652,Fazenda Rio Grande,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,581.9,577.2,570.4,504.8,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,120.0,120.0,100.0,600.0,E,E,D,D,4,D,A,D,D,C,A,B,B,B,A,B,B,B,D,B,B,E,A,C,B
2022,3,M,1,1,1,2,0,2,1.0,0,,,,,,,,2402303,CaraÃºbas,24,RN,1,1,1,1,1087.0,1057.0,1068.0,1078.0,450.6,330.7,364.8,589.0,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,160.0,640.0,E,E,C,B,5,D,A,C,C,A,C,B,B,B,A,A,A,A,C,A,B,E,A,A,B
2022,9,M,1,3,1,1,2,1,,0,,,,,,,,3106200,Belo Horizonte,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,627.9,576.5,516.1,426.6,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,120.0,100.0,120.0,80.0,580.0,E,E,F,F,1,B,A,B,B,A,A,B,A,A,A,A,A,B,A,A,A,B,A,B,B
2022,3,M,1,3,1,2,0,2,1.0,0,2612455.0,Santa Cruz,26.0,PE,2.0,1.0,1.0,2609907,Ouricuri,26,PE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,402.1,520.8,370.3,469.6,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,100.0,120.0,100.0,520.0,D,G,A,D,3,F,A,B,C,B,B,B,A,A,A,B,A,A,B,A,A,D,A,B,B
2022,3,M,1,1,1,2,0,3,1.0,0,3550308.0,SÃ£o Paulo,35.0,SP,4.0,1.0,1.0,3550308,SÃ£o Paulo,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,505.0,429.4,368.5,455.0,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,80.0,60.0,0.0,360.0,G,F,E,E,4,P,A,E,E,A,A,B,B,B,B,B,B,B,D,B,B,E,B,E,B
2022,3,F,1,1,1,2,0,2,1.0,0,3115508.0,Caxambu,31.0,MG,2.0,1.0,1.0,3115508,Caxambu,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,390.5,375.4,393.2,422.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,100.0,120.0,60.0,500.0,D,D,B,B,5,B,A,B,C,B,A,B,A,B,A,A,A,A,C,A,A,D,A,A,B
2022,1,M,1,1,1,3,0,1,,1,,,,,,,,5208707,GoiÃ¢nia,52,GO,1,1,1,1,1087.0,1057.0,1068.0,1078.0,478.0,488.4,501.0,413.5,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,4.0,0.0,0.0,0.0,0.0,0.0,0.0,E,E,D,C,2,C,A,C,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B
2022,4,F,1,1,1,1,2,1,,0,,,,,,,,2109601,RosÃ¡rio,21,MA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,441.5,455.6,488.4,405.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,200.0,120.0,140.0,60.0,620.0,G,F,D,D,3,B,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,B
2022,2,M,1,3,1,2,0,2,1.0,0,2305407.0,IcÃ³,23.0,CE,2.0,1.0,1.0,2305407,IcÃ³,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,592.9,533.9,534.2,484.9,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,60.0,60.0,100.0,100.0,120.0,440.0,E,E,C,D,4,B,A,B,B,A,B,B,A,A,A,B,A,A,B,A,A,B,A,A,B
2022,5,F,1,1,1,1,2,1,,0,,,,,,,,4314902,Porto Alegre,43,RS,1,1,1,1,1087.0,1057.0,1068.0,1078.0,605.1,654.7,590.5,624.0,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,180.0,200.0,180.0,200.0,180.0,940.0,G,F,E,D,3,P,B,D,D,B,A,B,B,B,B,B,B,B,B,A,B,D,A,D,B
2022,11,F,1,0,1,1,10,1,,0,,,,,,,,2111300,SÃ£o LuÃ­s,21,MA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,542.9,665.1,610.3,576.1,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,140.0,140.0,140.0,680.0,E,E,B,B,2,A,A,B,C,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
2022,14,F,3,2,1,1,16,1,,0,,,,,,,,2904902,Cachoeira,29,BA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,454.3,492.7,468.2,527.8,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,120.0,180.0,80.0,640.0,B,B,B,B,2,C,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,B
2022,15,M,3,2,1,1,0,1,,0,,,,,,,,4104204,Campo Largo,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,531.3,605.1,496.1,368.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,80.0,80.0,80.0,440.0,B,E,B,C,2,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A
2022,7,F,1,3,1,1,5,1,,0,,,,,,,,2604106,Caruaru,26,PE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,593.7,541.9,521.4,680.2,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,120.0,120.0,140.0,100.0,640.0,E,G,D,D,4,F,A,C,D,A,A,B,B,B,A,B,A,A,B,A,A,C,A,B,B
2022,4,F,1,1,1,1,2,1,,0,,,,,,,,2111300,SÃ£o LuÃ­s,21,MA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,588.7,603.3,561.3,556.5,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,160.0,140.0,140.0,200.0,760.0,G,F,E,F,4,E,A,C,D,B,A,B,A,B,A,B,A,B,A,A,A,E,A,B,B
2022,5,F,1,1,1,1,3,1,,0,,,,,,,,3304557,Rio de Janeiro,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,619.4,606.3,594.6,589.5,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,200.0,200.0,200.0,180.0,940.0,G,F,E,D,3,H,B,B,C,A,A,B,B,B,A,B,A,B,C,B,B,E,B,D,B
2022,9,M,1,0,1,2,0,2,1.0,0,2305803.0,Ipu,23.0,CE,2.0,1.0,1.0,2305803,Ipu,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,514.0,395.3,346.6,413.6,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,80.0,60.0,0.0,340.0,H,B,A,A,4,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
