NU_INSCRICAO,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT
210056036745,CBCCDDEEBAEEBBCCEBDEEDADACAEBBECDCDBABBDDEBDE,EDACCEBCACEECDADCDABEACCDAADEACEAECBEEBECDCAB,BBBEDACDEAAAADDEDEACBCBAAEEAACEBBEEBAACCBBACD,DADBCDBEEBDBBEACAACBBEDCEAEBABDAABDEABCDCEEAB
210057155034,ABACDBAAADEADCBDBCCCBDECEDBEDEBEAADBEECBCACED,DCABCAEECBEBBABDEECEADACABDEEBBDDCAABDBDAEABD,EECDBADDDDCAAABACDBCBBEBADBECCAAEDBCDEACDEAEE,BBECACAEDACEAAACABCBEEDEBBCBBDCADDBDCDECDACEE
210054913540,,,,
210057808258,,,,
210055657406,ACDCDBACBCEAABCBCCCCCBCCCEADCCEBCACECDCACEBDA,ECDCBCADADBCBABECDDDABACACDDBEACADAABCEDAADDA,DEDDBDEDCABADAEEACCADCECADAACBAABDBACCDBDECCA,BBECACACABCCAAADAEABCEEEBCBABCAECECACBCCDCDBA
210054698880,ADEABEDAEDDCDBBCEDDEEBDDDBCCEBAAEABCABBBACCDD,BACEABEEDBCDEEECAAAEBADBECCDDBBEBEDDACAEBAEAB,ABCCDCCEDABCECCBBCAAEEAABACAECAAAEAAEDBAADBAD,DEBCDCBAABCCAABAACDBADEDADCADCABAECABDAEBABBA
210055499998,ABCACBBABECDCACEBADDBCBBBBCEDECEBBCCEBDCCBDAE,EEAACACBBCACDBBBBCABDDBCADEEAEDABCBACDACBAEEC,EDCAEECBAEBAEDBCACCCAECECDBBEAACBDADADAEBCEAE,ADDDDAADEEDBCBBCBDDBCBDDBDCBEEABABCAECCDACEBC
210056892759,ACCCCAAEDAEBCACECCBCBACACBCCBBECADDDECCCBBAAB,CBDAAAEEAECAEAABCAACDADCACCAACBADDDDBAADBDACA,BCCAACCADDBEBDABABACDAEADAAEACABEAABDCADDACCD,CAAACCEDBACBCDABECBABCBACABEAAAE.BEBBEBCBDBDB
210055451051,EADDBEBBDBDCDCBDECEBDDBEAABCDDEEBADBCEBBDABBC,DCACCADADEADECBBCBBABAECABDBDECAEACDCDEDBBACE,DCEDDCABACDDCBDCBBCCEEEECDBCDAAABDACACDCBDCEE,CBDAACDBEBACCDBEADEBEDDABCECBEABDACBCBAEDEBAC
210057870247,DCDCDBEDBCAECCEECDCCDBCBDDAEBEACCCDEEABEEADBA,ECBABADDBAECBABECADBADACDEEDAEBCDDEABBBCAAADB,DECDBDEBCCEADCEAADACCBEEBEBEBDAABBBCCCDBEECBB,BEEDAEABDBCEBDBBAAAACCDBBCCDBDDBDEEBBDEADCBED
210057178941,BBEACBADDEDAABCEBAEBDCBDCEBCDAECEEBADCDDAECDB,EBBDBADCCCDBBCBDECDBADACEEDDDCBDEDEAAEBCABABD,DEEAACDBCACDDECEBDADEDEADEBAEBDABDECEEACEEDBD,AABBCCDDEEAABBCCBBDDEEAABBCCDDEEAABBCCDDEEAAB
210056359770,,DBCAAAEBDECBAEDEDECDACBDEEABADACDCDBAEDBAACDE,CDBADCABBDBDBAEDABAAACEAEABDBAEEAACBBDDBDACCE,
210055319192,DDEBCACDDBDCCAACCBBDCBECBCDEABDCCCECBEEDDABCD,EBCEAADBDEBBBBDBDEABBBEEACECBAEACBCBECBEBECDD,CDBEDAAABDBDBDDCEBEBEEEADCCACEEBBACBADBCDCCCD,CECCEDEBBABCBDABDCCEBDBADEACDCDBDCEDBBACEBCAC
210055604577,,,,
210057955642,EDCADBCCACBDEEBCADDEBCDEBBCABEBAACDBDDBCDDDBB,BBCEDEBCDCAAEABCAAAEEBCDBEABDCDEAEECABDAADCAC,EAECECBBDACEBACADBDAEECABDEAEDCACBAAEDECACDBA,BDCCCEBBAACEDDCDCBBAEDAEEBBBBDAABBECBEDEEEDCA
210055484397,,,,
210055123039,,,,
210054554914,EABDBACADCCCDABCDDEBACCAABABDDCADBBBEEDADEDED,DEABEEDBEDABBCBECBCBEDDAADDBABDACACDBBDDBBDEA,DCBDEEDEACABCDBCBACCBECECEBADBAAADACAEADBDAAE,DBDAACEBEDAECCBEABEECADCBABCABAEDDBBDBBECBAAC
210055509697,EDCCAEEDCDBBBECCBACDBCCDCBECAACBADBDEBDCCDEBB,DCDCEAEDCAAEEDDDDBABAEEDECCDEECECBDBBECEADEAC,CBDBBCCEDABABADCAABEDEACACDCBACEACBBDDDCBDCAB,DCEDABCDADCCAECECCCBBDBAEDEACDCEBBEEBDBEEBDBB
210057457966,BCCBEDEABDBDDCCACACDABBDBABCCBAACACBEBCACBCCA,CDACDBDDAADBDDBCADAEDBADCDEBCCCDCCEBBDDACDACD,ABCCECABDEDBBCBACCDADECBDCEABDBACADBBEBCCDEBB,BADDACDBBDBBBADDCBCAEDBCBAABABBBBBABBDCCACCAB
210056185957,CBCBBCEDEAEDEDBACBBDBACABBAADCDBACDACADCDAEDC,ABDAAADCDECBCDDCCCACECDCECADEAAADECDBBDCBACDE,AEBEECEABDBEBDDEAEAEEADCDAEADEECEACEEADCDCBCD,BACDBDEEBDACABCEDBCDBCCEEAAEBDECACDABBBCDEEDD
210057723270,CDEDCDBDEAABCEBBCDBCCBACBBAADEEDABDCADDCEADCB,DBCABECDAECBADDBCCABBBDBECDCEEEABECDDAEDBCCCA,AADEACDCBDBEBDECBBEABEEAAEEEBDEBDACCECBCDBCCB,DEBDDACDCDBACEAEEBCBBCEDABDABACABBCEACDCCEAAE
210057647175,ADACCBADBAAABBCBBCCCBEDDCDEDBEBCBACEBEDABEBCA,CAAABCCDACECBEBDCBCDAAACEADAECDDDCCABCBCDAEAE,DECDBAEDBADACDACEDADBEEBBCEAECEACDACEAADDECCB,BEEDACAADACDCABDAEAEDDDCBBCBBCADDDEBADACDCBCE
210057575353,,EBCACDEBECDBDCEEADCBACDEBCDDAAABACDDECDDBBCDD,BBBDCBCEEBDBCDDBAEADACB.CCDCDBBABACBDECADABCD,
210054866539,ACCBBDAEECACACAEABDAAECADADCACBDBCCDABCAEDEAB,BBAECEDCABEACCACDDEACAECACBDBCCEACDCECABEACBA,AECEDADAADDCBAECCEBACCEBDAECADCADECEBEABABDEE,CDDACCCBAADEDBEEAABDBDBCADABAACBBECCCDBDAABDC
210057723464,EACACECDBADDBABDBBADACCACBCADEDEDABBCBEDEDEAC,CEACBDAEEBADCAEDAEACEDACBDACCDBDACDAEDBDBADCE,EACCCDABABECBDEACDAACDAEACABDBEABEDAECABDEEAB,ABDAEBCEBAACEDCEEEBACADBBEAEBDBDCADEBBDAECCBC
210055477975,DCEDCBDBACEAACDBEDBCADEDBDABDBBACADBDBCBCDD.C,BCBDCBC*CDEBCDCBCBADADDCBADDBCBACD.ADBCBDCAEB,DCEAAEDBCAAADAAABDACEBABBECDCBDBACECBAACBDCCB,BDECBCBABCBDCCCBDDBCDBCACBCDBCBCCBDDBCBBECDBC
210055194962,EDCAEEDAADDBAEBDEACCEBDABBDCCBCEADECAABCCDDDE,DBBCEBEDDEADDCEBABADCBDDDECCABDCCAEEAEEDAAEAB,BDEEDCCCDECCBADBBBBAEEBDBADAECEBAEDAADBDBDBAE,BCAEBBEBEBEDBACBBCBEDDDBABCDBDBACEAABDDECACBB
210055416596,EECABABEAACEDDBDCBEDCADBDBCBABCEEAECEEBACDACE,CBDCACEADEACEABAABEDBEDEBDABEBDEBBEBBCDCAAEAB,BDEDDCCBEECBADCBDEEAEECEBCEABBDAEDCAACBDBEEEA,EDEBADCCECBEDDCEAEBBADEEEDDBACAECEBDEDCAAACBE
210056893488,,ECBCBBAEEDEAECDDBEEEEBAEAEDEEECBACAABDBDBEAEE,BACAABDACECDCBAEBDABDCBABBEEDBEADCECDBECEEEEB,
210057430564,BDEBCCCDDEEBDDADACABEADBBCACBBBBABDCAECEEABAD,ABAAAAEBDECBCDDCAEABEBECECADBDDAEEEDECBCBCCCA,CDBECBEDEDBEBDEABDAADEEACEBAEDCECACBBCBCEDCAD,EBACDCBCBDBBBEAEDCDBDB.......................
210056811929,CCCDDDDABBCBEADBBAEECAEBDABBBAACDCEBBDACCEADB,EBDDBACBEDAACEAA.DBBECCADBCCDADAEBBDCAEEBDCAD,BDBDEEAABEDEBEBCEDCBEBAADEBACBAADCBDABECCACEB,EBDEBCEACDBBEAAEDABCCA*CEAADACDBCDADDEBDACCDE
210056562790,ADBBEDEBABCEBDBEAEEDCCBCBEDABAECEACDBECCEABCD,AAADADEDADDABAADBADDDBAADEADBEDCCACACCBCDAAAC,ACDAACBBBBCADABEADCBEBBADBBACBDABDEAEACDCEDCC,CDECBACABDCDDCDCEABADCEBEBDEBDDBCCBDCBCCACCDD
210055049638,BDDBBCDDEABBBBCDAEDCBBDBEDCBABDCABEAABBCECDCE,EEEEAAEDECEAAEDEAEABABDDEAAABBDBDEEAECBEBDCCB,BDBDDCDABDBDBCCEEBABBDDADACDCEEDEACEACEEDBCEC,CEBCBECEBDBCBEDEDBBCCEDAAACDDCDBCCEBEBEDEEEAD
210054943342,,,,
210054844973,DADCCDEDEAEADCCBCECCBADBDEBADADBEACDBCDCEABBD,ABAEBADEBAECAEADBABEABADCCACBEEAACEABAECACEED,DEEDBDEECACADDCEBDAECCECAEBAECEABCBCEEABEBCCC,ABECABEBECBBEDCCEBEAEAEDBBDCCDABEDECBDAACBCEE
210057500999,BBAADEBCBBCDBABBBDECBCCBBABBCEBAABACABCEEECEB,DCACCAAECDAEECBDBAABEAEBAADDAEDDAEDECECEAAACE,AACAADDEAEADDDBBBACBAACECCAACAABADEBACADAAECA,BADADABEEAACEBBEABCDCADCECBBCEEEDAEADBCCCEECC
210056845938,ECBDBEBACABADECBABEDEDBBBCBCCEBEACEBADECCDDBD,BBACDEBACBACDCECABDDDCDDAEABEBBECBDAACAABDCAB,BDECDCCBDADCABCBBAAAEECDBACAEBEDACCCADBEBDEAA,AADEDBDCCDDADBCECDCBDAEDADCBAACECDADBCCEAECBE
210055443096,ADCEBABACEECBEDDAACDECDCCCECAECAEBDCEEACCDDAA,CBBCABBCDEACDCECAAADBADDADCBDBADCBEEAEDDADEAB,BDECDCCCDCCCDACBABAABEBABACEECEBAECAADBCBDBAA,EADBDBBDCEEBDBDEBDCBBDCEADBDEDBDBCBDEDAECACBB
210054836631,CCAACCECECBADEDBACCCDCDABDCDEDAEBDBCBCDCBAEBB,EBDCBDDDADBCBEADCEEEABAEACDDACBDDAEACCEDAEABE,DDEAACEBBACACAAAADCCEDECBBEACBAADDECAAABAECBB,BEECACAEDACEBACAABDCCDDACBCEBBAEEBCADDCAADDAC
210057714574,EEBDDADCEABECAACEBDDBAEEDCCBBABBABBBABACCCDCA,DBDCCEBCDCAAEAEDABCCDABEEACDBCDACDBDDCACACEAB,BDECBCCDDABBBBCBCDAAEDACBADABEBBCDDECEBABDBCD,DAEBDCADADEAEEDBDBCBCEDCCDEADDBCCABCB*AAEDECB
210055427062,ACDADABCEABBCDDAEADBADBEBCDCCDCAADECDDAECCDDE,CCDACBBE.BDDDAECAAEABBDEBECCCBAECBDBBEBDAAEAB,AEECBCCCDECDDDCBAAAAECBDCCDBEECABAEEEDAECDBAC,BBEAAECBECEACDBBAAEBEDDAEBAACDBEECEEEADDBCEAA
210055009604,BBEBBDBCDBECEDBCDCACECBBBBCDBDEABABBBDCECBDAB,CAABCADCDBADECAEBEABBDEAAAECADDADDAE.CECDBDCC,BDBDEEAEDDABDDECAECEBDEECCBBDAEAADEDAEADBDEEC,BBAEEBAEDEACBDBBCCEACCBDECBABCCADADADCCECECAE
210056904019,DCECDBDDBCBEBEAEBDCCBECBDDACBEAEECCCEAACBBDBB,ECBBBADDEDECBBBBCDDBAEACDEEDABECDAEABCECAAADB,DCDDBDEBCACEECAABDACAECEBBBEEABABDBCCDDBEECBA,BEECADAEDDCEBDBEAAABCDCCCCCBBBDBDDECEDCBCBECD
210057772669,,,,
210057721754,DEDECDCADECCDABDBABBECBBCBBEADCABCEBBEDADEDAC,DEABEEDADDAAECAECEEBEDEAAADCCECAEADDABDDCBBCA,DCBDECAAADBBBDBBBDCBBEEECCBBCACAEDABAEAEBDEDE,ABACACBBEDDCECBDAAECBCECDBDBBEACDCDCDEBECBEAC
210056938183,DCDCBCEADCEABBEECABCBBCDEDDBBEBCEDAEBCBCAEADC,EBEACDDEABDBBAEAEACDBACEBDBDEEBBDDDABBEDAAADC,DECDBDDCCADACEAEADACECAABECDDDBACDBCBEADBECBB,BEEAECAEDBCECADABACDECABCBCABDEEBDCACDBCBADEA
210057706237,,,,
210056459734,BBCCBDAABAAACEEEABACCCCEEACABDCEBCDBDBEAEECEB,ACACBEDADBADEBBEAAABBDDDADCCCECACACEC.EDEADCB,BCEACCECAADEBDBABCCCBEAEBCBBDEEAADACACAEBDEDE,AAECDEBCECABBBCCBDACDEACCADBBECADBBEAABDECCDC
210055261016,CEACBECBEEABCDEECDCCEBBCEBDCBBEDEBEBABDCDACCD,EDCAAEDBADCACBDDBAADCBBCACDACEEABEBDDBBABBDCC,DBDEEBABDDAEBCDBADAEBAEACACBDEEBDACDCBBDECCCE,DBDBBACDAACBADCEABAEECBCACAECDCECAAEACEBCAECC
210054637477,DDCCBDECBBBADACCCBCCCCCAEBECDABECDDBCDCBDBECC,ABBECEEAEBABBBBBBBAAAAAAAEDAAABBEEEEAAAAECDAA,AABEDAEADDDDAEDEDDEDBDAAAAEAADAEAAAAAAAEABACE,BCDDBDDBDABDDBCCBDEBAAAEDCBBCECCAECEEDDDDDDDD
210055925525,CDEAAEEDDDEDBEEBBAEBBAAABBAAACCCEDECAEECEDDAC,CDDAAEEBDBCBACDBCEABAADCACAABEBAABCDEAAABCAED,ACCDDCAABCED*CCAEBAEEDEAAABABEEABACBBEBDDACCA,DEBDCAECDDDCBECCECABBCEEABAEDCEEECCEACADDEBBB
210056271051,EDCE.EDBECDDCABBBBCEEBCADBECBACBBEDCADCDABEDB,BCDCEDDDDCDCADDCAAEDDEADDEEBCBCEBEEDBBDAADCAC,EEBECCCEDBCBBCCADCBAADEEDAAABCABAECBCEBCADBCB,DCEBECBABADBAEECECACBEBBABCBEDBBCAEABCCDDEBBE
210057433092,DAEDABBABECCDDBDAEBDCCBEEEBBBBCECDADDBBEDBDBE,DEABCBDAEDBDABBDBBEBCCDCAEECCBDAAEBBAEDDDCBCD,DCBDEBBEABABBDEAECBDBACECBBCACBAAEBAADCCBDBDC,AACCDCBEEBACEBDDDCDCBDBAADECBCABDBCBADCDCECAD
210055313716,DCDCDCEBAEBCAACBBDBAEBD.CCEBAEBDC.BCADE*BDACC,EAADBBDCACABBDBAEC.AACBEDDBADAEBCCABEDABDAABC,CBEAAEDBCACAEACEADAAECD.ACBBAECCAEABCDBDAEC.B,BEEDBAADCABCEDBACEDBAABCDEBBACDDABCDBEAB*CCBE
210056615264,,,,
210055629960,BDCADDDCABDADECEBDCABCEEEDCDCDBDBBEDADCDDBCDC,ECACCACADBEEEAEEDBCBCDADAEDEDEDDBBCADDEDECBDE,EDDDABAEADAAE*BCDDCCDABEBDECBAAAEDABBCEDBEDEC,ADDCCBCEDDEDCDECBBCBECBABAABBACCABCBBAACEADDE
210056346074,DCDBBCDAADEADBCACCCCBDDBECEEBBEEBACDBEBEDEBDA,EBCABADBADCAECBBAEDCACBEDBECAEBEDBBABCEDAABEB,BEDDBDEBCAEABDAEACEBAEDCBDAEBEAACDBCDCBCAECBD,BEEAADADABCDBCADBBDBCEABCBDACBDDBCBEBADBDCBDB
210057262911,AEBAA*DBE*ABABBABAECBECBABDCADEDABEEABDDEEBBE,CDA*AAEE*BCAAEEE..B*BB.........B.............,*DE.*E.C*A.**ACBD*BAAD*EEA.*ADBD*B**CD*BDCABB,ED*DDCECDBCDDDCEBDEDDECECCECCACECEDBEEEDECBAE
210057357751,ECCAEBCAEEABEABDEDABEACBCDACCADDACDBADCEEACAB,BCACCAEEADABACABAEBBCEEDAAECCBABBACACDABAEABE,DDAAAECCAEABCDEAABEEAAAABCEDAAAABDBCAABABDBCD,BACEABBECEEEEAABCBCBEBBABBAABAEBBADABBCBCBDBB
210054538194,AABCCEBADECCCCACADECACCAABABEBAEBECBBDCBDECBE,DEAAEDDBDBABECBEBDBBCDDCAAEBCBCACACCBBDDCBEEE,DCBDECBAADABCDEEBECCBAEECEBBDEAAADCCACADDDEBC,ABAAABBBCCACDCBDBCDCEDABCEDCACDEDBCDAEAEEDCCE
210056741205,DBCADCBABDAEBCBEDBACECCBABBDECBABDBCECDADECAC,ACABBEDBBDABEDCDDACDBCDBABAEDECACABDDAACADEBC,DCBDEECAABCBDBBCACEADEAECEBABBDCAEACADBDACEDA,CEBDBADEEAECBCDBCDEADCAEBDCCBCADAEACBBBAECDAD
210056370572,,,,
210056333609,BECBBCCDDABDCAABEBCDCEBEDCACBCEDCBACDABDEAECD,EBDAAADCACCEDDDAAEABDBACACEDBEDABBDEECDABEACC,CDBEDBAABCBEBDDAEBAEEAEAECCABEBBEACBACABDACCD,CCCCBBCBADDBBBACDADBECCDBAADACBBCCEBBBDEAEDAE
210056301005,CBEADDCBBAACDBDACAECDABCCEEEBDBECECDDCADCCBBB,EDABBEAEBEDCEDCDAABBAAADDBADEEEACEEABAEEDBEEA,EEEBBDEACEDABBEBAABADBAABBACAEAADBECAAACDACBB,BEDCECDBABBCECDDCDEBEDECBBCECABBCEBCACDCDCBED
210055483824,EBCBBCECECEDBCDBACDEADEBDDBAEECDEDBCABAAEEDDE,CCBABEDEDBACEDBDDAEEEAABAEAAABCEBBABAAACABAAC,ECEDBBCADBBBEDCBBCEAEEECCADAEAAAADAEADBACDBAA,DCECABEDCEBBABDDDADEDCEEACABCBCEBDDEDACDDABEE
210055371130,BDDBBECCABCDBABCECDABCDEBBEBCBBCACBCEBDECACDB,CACCECBCECACACBDAAAACBDDAEDBDBDEDBCBAABDAAAAB,BDECDCCCDACBAACBDAAAEEADBAEABCACAAAACCBDBDBAA,DADCABADADEDCCDCCDCCCDCEECCCADCACDBAADDECACBB
210054923563,EACBBBCBCCBBECDEDDECEBCBDBEACACCABBBEBDBDCABE,BEECBEECCCCCCDDDEAEDEADECBDCADBEBEADAADAAACAA,BCADBCCDEBCBADCBBCEACBDABACEBBEBEADEEEDCADBAD,DCECDCCCEDCCDCBCDBCEBAEAEDCCCCBBBDDABDDDAADCA
210054693141,EBCADEABCCDBDBABECAEABCDBDCAE.CECBCCECBECADBE,CBDCABAECDDDEAEDCAACEADECDABEBBBBACDACBDADCAE,DAEBEBCADBCEBACBBADADEDBBACACDDDABCBABBDBDEAB,BDCBCDBAEDCDBDACBBCDAEDBBDCBAEBDBCDBADCEDBECC
210056670148,EDACBBECABCDEADCDEACBDABDBDACEBEACBCAEACDCABD,DABEBDACCEDADBECAEAECDDEBBDAEBADBBECACADEECAC,EADEBCCDDBABECCCABAAEEBCBACCBDDEABCBEDBCDEDAB,DACBBAEAEDCBACECABDACEBDCAEABDBEACEADABECDBDC
210056674772,BBDEDDCCAABDBAADBDECCBEACDDBEBBDACCADBDBDCCBA,CEBBEEDABDBABABCDACADDCAEBACBDBDEBCCADBEACBCD,CADBADCDEEBCAACABCDABCCEBCB*ADADADBADDADEBBAE,DEEDCADEEACEBADCAEBDEBCBDBEDADEBBDBCDBCACDBAE
210056175541,,,,
210055307829,CAEDCEAEDCBAEDEBAACBEEABDEBACEBBAEDDCAABEDBAE,EBCABBACEBECAAAEDCBABCDEDDDEAABBCCAADEBEAADDD,ABDCECDABAECDABBEADDBAEAAAACDDAABCEBCBADBEBBB,EBACEADCEADEACEAEDBBAEDABCCDBEBEACEABDEECACDD
210056780691,EEECBDCBBDDDCDDDBBEADCCECDABEDCCCCBBAEDDCDCAC,DEAAEEACAEADDBBBDBBBAEEAADEACBCACAEACACDBCDCD,EBBBAECCADADBEBBECCDBBBECCBBDACABDBDADADBEDEC,DDEEDBCDADDCBAACACDEDDBDCECCCBEACCDBDDBEDCBCE
210055214662,DBDBCECDEEABBBABCBACEDACBEDADCACBDDBADACEAEEA,ABCAABDDBBCBAEDDCEABDBDCBBACBEDADEADEDDABDA*B,ACAEABCBBEEEBDCAAAACCDCACABADEECAACBACACDACCC,DDCBDEECADECBDBEEABACDDCBDCEBDBBCBAEACABEECEC
210056889891,DABACDCDDBDACECEBEDBCCDDBBBDDCDBADBBBADDCACBD,BEBAADDAECECABBECBBCCECBABACBECDBABCEDEDDCCCD,DDDEEEEDADCBEDBCECCBAACEBCDEDABEEDBCDCDDABBDE,CBDEDBCEEBABDCCDBCDBDCBDDCEBBCEBABCBAEECCCEBE
210056372368,,,,
210054623003,BCBCEBABECDCBEBCEBDBDDBABDAEDDBCCBAECABADEBEB,ECBCBDDECEABECBECAEDDCACCCEDEEDDBAAACDCDBADBE,DDDDDDDACACAEAAABDBCCEECACDBEEBADEBDACDAACEBE,BDECEBBDDABBBADCAEAADBDCCABEDAAECEBCCBEADBAED
210056438103,BDBCDAAAABEDEEBBCADDABAEEBACAEBAEBEAECECCDDBA,CAECDEBCDEAEDCDDAAADBCDDAECECBAECBDBACEDADEAB,BDECDCCCDACCAACBAABAEEDABAEECDEBEADCADBDBDBAA,BBAACBDDBDCBECCCBCCCCDAEBACDBACACEBAEDDECAEBE
210055259249,CCBABADBCEABDDEBBAABDDBCDDEBAAEBEBDCEBADABDDC,ABDAAACBBABACDBDBCACDBCCEBACADBACADCBAACBBDCA,DDADBCEBDBEEDCADABABACCADBDABEEAEACBBADADACBA,BBCACADBABBDCACDEBADECBBBADAACECBABDBADEBEACD
210056647304,,,,
210057189975,DACABDAABBCBCABCEBBCBCBDEBCAACEADCCBDBDDDBBEC,CEABCBADBBEAECDBDCEEAABDCBDBEDACDDCEACDDADECA,EDEAAECAAEACBAACEACDBAEECCBDDBAEDDBDAADCBEACB,CDDADCCDEEACDCCEDADCCDCBCAACEDBCCCDCD.B.CAADC
210057784584,,,,
210054797601,,,,
210054665391,EBCDEABAACCCDABCAEBDCDCAECEBABBCBDBBDCBDDAAEC,AEABEEDADBADECBECBDBEDDAAADBCEDAEADDBBCDCBECE,DCBDEEADAADBBCBCAACBBEEECCBADEAAADABABEDDDECE,DBAAACEEEDDDECEEAADECBDCABACBEABDBCCEBCECAAAC
210057422006,AEBBDAEBCCEACEACECDCEBDBDBCBEEAECBBBAABCCCCBE,BABCEEDDDBCCDEBDAAAEBCCDDDDAEBBCCBDCAEADADEAC,BDECD.CCDBBCAEBBADBADEBBCAEAECEBABCBDDEDABBEA,DBDCABCCDECEDBADCBDACCEBBBCACECBBDBABDCEDECBE
210057125759,DDDCDCCECECBDEAAABAEBEADACAAAEEADBCAABDCEEECB,EECEAEEBBECBAAAAAAACDBACAABDAEEADEBDEDBCBCDCC,AADEACAAADBDDACEABABBAEACAACBEEBAACAABAEDECCB,ACBBBDBDAABDBEAADADEADAADCDADBCBECABDDDABEAAA
210056311424,EBDCEABBAABBDECCCDCDEBEBDBCCAACAABCBBABBCDAAE,DBDCDEBDDEACDAECAAADBABDBEBAEBEEBBDDAEDDEDEAC,ACDCBCCCDACEADDBBDAAEEBABAEDEBCBEDDAEDBDBEEEA,CBABADBDCDBEBDCCADCBCDECABDABCCACABACDBECACBE
210054763295,AEDCECBAACDEDBABDDBCDCDBAEBDCACCDBCAECACEEABC,EDDACAADCBCEACCABCDEBCEEEDBDBEAECBDCBCDEDCBAD,DCEEAEDECAEABECEADCBAECBDCBADCDBCDACDECAEBEEB,ADDCBCABABABEBCBCCCABBCEBADDEACBCCAEEDCCBBCDA
210056900098,DBECCDCCDAABCEEBABBDCBEBEBBECAACCBDCEDBCEBCCD,CBDAAADBBECBCDDADAABABDCAEEDADBABBDDECCCBEACD,CDBEDCAAEDBDBDDAEBEEACEAEADABEEAEACBBEABDACCC,CBECCDCBADABBBAADAAABECDCDCAACEEAADBAABAAEEAB
210057492604,CCDAAECEAAADDECBABDBBCBCBCACBBEDCCBCBDECADBCD,DEDAAABEADABCDDAEEABCEACECDDAEEECECDECBEBDECA,ACEEACEBCDBDBEDEABACECEAAEADBEECEACBAABADBCCC,CCBABDCCCEABBECEDDAACCEECACADECCECBECAEAAEAAC
210057118779,ADBDBDBAECDDAAABABEDDCCECBCACBACBBABEDCBDBCDB,DEABAADBEDBECDBDBEACCDDBAEACDEDADCCCEAEDABDCA,DD*DDEEEABEBCBBCDECBDEAECCBADDEEADBCAAADCAEEE,CBEAECAEEEACDACBB**BCDDCCBCBCECDACDEBEBCDACAC
210056661081,ADCBAEDEADDECEABACDEBBDEEAECEBAAADBCAACCBECEE,BBACAEBBEDDBBBDDDADDEADBDEABEBBACEABACADEBAAB,BDADBCCCDADADECBACEADECBCAEDECDAACAABDEDBEBEA,BBDECDDEAABCDEADACCBDDACAADAEEDECDBABDBEAACBB
210056484695,,,,
210057345103,,,,
210056218816,ABCADEDCABBBBCCCEDDEADDDEACBEBCAADBCCDDCBACAD,ECBBBEECDEDEDCEDAAABDBCEEEEACBADCBDBACDDBDEAB,ADCECCCDACCBCCCCAADAEEAABADAEEEDEEEAEEBDBDBAA,DCEACECBAEBDEECCADBDCDEBBACACCDDDEEBBDDDEAEBE
210055056707,,,,
210055364879,ABEBCCEDAEACBCDEBDCCAEBCDCABDDAECADEBDEABEBAE,ECBABAEBBDDCEDBDEBEDABCCDEBAABEDCBCAAEBCAAEBA,DECDBDEBCAEACDAAADBCAEEBBABACABACDBEDCABECCBB,BBECECDBAABDECBDCECDBACBACBDBECBACDBEBCDACAAB
210055241919,,,,
210057685531,BBCECDEBBDCBACBBBBBBEBBBBBBCBBABCBBCDABCCCCAD,DABCEBDCDAACAEBDAADDCAEDEECAABAECBECBCDABCEAB,BDDDDCAAAAABDDDBAAEABCEABACADDABCDEDCDBACABAD,DBAECBDACECBDBACBDCACAACDBACDBAECCCADCBEDACBD
210055422227,,AEABEADEDEADECCECBABEDBAAAEBABDABAEDBBCDDBCCE,EDCAABEBAEACBDEAABCCAECECDBBAAAAADACCDAEDDACA,
210056907775,ABABBCCBDDEBABCBADEAAABBBCCDAEDBEACBACBBC*CDA,AEBABCEEADDCAEBCCADDEDCACDBABCEAECCBCABDDEEED,DBDCEBDDBDCCAEECEEECDEABDBAAAAAEDDCEADCCBCEAE,BBDEECCBCABAECBCDEBAEAABAACBDADCAEBEAEAABBEDE
210057231705,EBDBDCCACEBDEEACABBBAABBBDCBDBABBDDBADADADCCD,EBACEDDCABDCBDEAAAEDBBDDDEDEABDCCDABACAABACAB,BDBBDABBDECDBDABCECACBCAAACCECEBAEBEAEBABDBCA,DBDCEACABDABDECCABDADCBBDEDCCECDCABABECEDDCCB
210055729686,,,,
210056688952,ACDCCAADBAACBBCBBBCAEABDDEBECDEDCCDBEEBACEBBA,ECBEBACDACCBABADEADDABBDCCADAEEDEADABCBDAAADB,DEBDBDEBAAAADCAAADEBECEDBBEABDAABDBCBADBEEBBB,BBEAACABDCBBBDABAEADCACABACCDBAECDDBAACCCAEEA
210056118178,,,,
210055142561,CCAEEDDEADCAAACCBDBACBEBDEDEEECC.BADCBECBDEDE,.BBCABBCD....DECAAADCCDBBEBDEBDECAEBACADADAAC,BDEDDCCCDAACA.CBADEADEDABACAEEEDA....DBDBDEDA,CCDBDAAEECEACBBDCBBBBACACDCDADABEECDDCBAEBDDE
210054564787,ACEBBACCDABDEBCCCBCBBADACCDBDECBDCDCEDEAEBCCA,CEDAAEACBECEBDDDCDABCBECBAAEABDACEADCEEEBDACC,CDBDDBAAAEECACAECBACCDAACABBBCAAEACBCCCDABEAD,EBCDAECAADCCAEDBCEABCCEACDAECAECDBECBCDBAECCA
