NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210055671915;2022;5;M;1;3;1;1;2;1;;0;;;;;;;;2610608;Paudalho;26;PE;1;1;1;1;1087;1056;1066;1078;494.9;495.9;518.8;551.9;DCEACCADBCACBEDBCAEDABDCEEBDAECAEAABDCDAEEEBC;EAACBDDDACBEDBAADDBEACBDCBADEBEBDACAADECBABCA;DEEACDDBCACABDECEDBEACBADECDABEAADECBCAADECCB;BEECDCDADABCBCBBADCDEBCADCBEDEDDADBCDAEEDBCEA;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;100;120;120;120;120;580;B;B;C;A;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210056252881;2022;8;F;1;2;1;1;0;1;;0;;;;;;;;2507507;João Pessoa;25;PB;1;1;1;1;1088;1058;1067;1077;429.8;470.9;456.4;361.6;DBCBCCBAAADDCBEDBDDBBDCCAAACABAAEBACAAEACBDAB;BECAAEEBDDAEBCDAADACDADEAABCCDDAEECDBBDAACDDC;DDDADCEACDEEBCDBADBBEABDAEACDDCECAAEEADEDDCDB;CCDBEBDAEABBDDBABBCEBDCEEBBEBCAABBCCDEDEBACCD;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;180;120;120;120;660;H;B;F;B;4;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
210055109279;2022;3;M;1;3;1;2;0;2;1;0;1303908;São Paulo de Olivença;13;AM;2;1;1;1303908;São Paulo de Olivença;13;AM;1;1;1;1;1088;1058;1067;1077;455.5;439.7;418.2;468.7;BCCCBDABDAECCBEDDDCCBBDCBBDACCBCDCDDEDCAAAEAD;CBDCCAECDEBEAEBDCEACDADCBEADECEBDECCBDBCCBEDA;BBEEEAEADBECDABACDACEEAACAACDBCEDADBDCCEACCCB;BCCDEACAAACBCECEDCADBBACAADBBAEABCEEBDEDDEAEB;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;80;120;100;120;0;420;C;E;B;A;4;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;A
210055947388;2022;4;F;1;3;1;1;1;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1088;1058;1067;1077;500.1;552.9;603.5;514.1;DDBCBCEACBCDBAADCBDBAABDAEECADBDABEAEBACDBECB;BBAACADCEECBAEDBDEABACEEDADBEDEBCBCAEDDABABCD;CDBEDCABBDBDBDDDABECEAEACABEBEEBBACBBDDEDBCDD;CADDCDEAEDDBBDCBADAECCADEDBBADDCABBEBACADEDAA;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;40;40;120;40;360;E;F;B;D;3;F;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;D;A;B;B
210055339049;2022;7;M;1;2;1;1;5;1;;0;;;;;;;;3205200;Vila Velha;32;ES;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;C;B;2;C;A;B;C;B;A;B;B;B;A;A;A;A;C;A;B;C;B;B;B
210057340547;2022;11;F;1;3;1;1;10;1;;0;;;;;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;1086;1055;1065;1076;466.8;551.5;562.5;497.9;DDCCACBEDDBACABCBEDCBEBAABCBCEAECBADDCCEDEADC;DCABCCDEABABBCAECACBADDACAEBEEAEDEDEEBCDBEDAD;DDBAAECBADABDCBDACCBAACECCBBAEAAEDCBADADBDBCE;BBDAEAEDECECDBADBEBACDEDADBCCBCBDCDDAEBDECCDC;1;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;120;120;120;120;120;600;B;B;C;B;1;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
210055032124;2022;7;F;1;2;1;1;3;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;A;A;2;B;A;B;B;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
210057420919;2022;3;F;1;1;1;2;0;2;1;0;3510609;Carapicuíba;35;SP;2;1;1;3510609;Carapicuíba;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;B;F;B;2;B;A;C;C;A;A;B;B;B;A;B;A;B;B;A;A;C;A;B;B
210054505336;2022;12;F;3;1;1;1;16;1;;0;;;;;;;;5002704;Campo Grande;50;MS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;F;B;D;3;C;A;B;B;A;A;B;A;B;B;B;A;A;B;A;A;C;A;B;B
210057628915;2022;2;F;1;3;1;3;0;1;;1;;;;;;;;5211800;Jaraguá;52;GO;1;1;1;1;1085;1057;1068;1075;435.6;472.1;446.6;454.7;AACDCCEBADCBADAECBBCBDCEBBDECEBEADBCCEADDBABB;EAABECBEABAEDAECDEEEEDDDABAEABCDABEDBAAAADBAA;DAAACDCACBCBEDCABEEACEECDDDCEBDBAAECACCAADAAE;DCDAECDCCDDAACCBBABBDDDEBBDABBDDBDECBACEEBDCE;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;100;120;120;140;120;600;B;B;D;B;4;C;A;B;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
210056828169;2022;1;F;1;3;1;3;0;1;;1;;;;;;;;2201200;Barras;22;PI;1;1;1;1;1085;1057;1068;1075;494.7;456.5;495.5;446.8;ADCBDCACCBDBDDBEDCEDADAABBCEDABBABBBAADEDCACB;DDDBBABECAAEACCDDADCBDCDCCCAABDAAAABBEDAACCAA;AACCECCDDCCBCCDDCCBAAEEBBCEAAEAEAAABCDBDDDABD;CCBABBDBACDBBBBCCDDABBDAAAEECEDCBDEEACDECCEBE;1;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;120;120;120;140;120;620;D;F;A;D;4;G;A;C;C;B;C;B;B;A;A;A;A;A;B;A;A;E;A;B;B
210055196558;2022;2;F;1;1;1;2;0;3;1;0;4106902;Curitiba;41;PR;4;1;1;4106902;Curitiba;41;PR;1;1;1;1;1085;1057;1068;1075;536.4;570.6;522.9;602.9;EDABCABEADECBECEEBACDEABDCECCBAACBACCAACBECDA;BACEABBCBACCAAEDAAEEACDEDEBBEBDEBBEDAEDDBAEAB;BDEBDCCBDACCBCCABDDACEAACAEEEDBDABCDAEECDABEC;DCDBDCEACDBDAECEDCBEBADBEBCAEBCDCACAEDCEBACBA;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;140;160;140;140;120;700;F;E;D;F;3;L;A;E;D;C;A;B;A;B;B;B;B;B;E;A;B;E;A;C;B
210054829222;2022;8;M;1;3;1;1;6;1;;0;;;;;;;;1501402;Belém;15;PA;1;1;1;1;1086;1055;1065;1076;548.6;530.4;511.7;607.7;DDEACAACBDCCDABDABECBEEACBBBEACADCBCDDCEEACDB;DCABEAAEDCAEEBACDAEBEDEDBDDBCEDACDBAEDDDDBBCE;ECAAADCBADBCBCEBBADCEABECCBADAAAECADABAEBDEAA;DDDCCCDBEDEADBCDCBEADABEABCEBECBDCDAABDAECCDC;1;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;120;200;120;160;140;740;E;G;C;D;3;B;A;B;B;A;B;B;A;B;A;A;A;A;C;B;A;D;B;B;B
210054495236;2022;13;M;1;3;1;1;16;1;;0;;;;;;;;2800308;Aracaju;28;SE;1;1;1;1;1190;1176;1180;1186;488.1;476.6;480.5;519.6;CDECABBDBEDBEABDCCDBAADEDCAECEBACDDBEDCABEDBA;DACEBCEDCCABEDBADECAACEBADDEEBBCDADACDEDCCEBC;DCEABBCADECADBAEBDDCBCECABDADDBAEBCCBADEECBBC;CEEACBBDDACCBACBEBCAECDABDECBDBECDAEADCACDCAB;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;120;120;120;120;100;580;H;C;F;B;2;C;A;B;C;A;A;B;B;A;A;A;A;A;B;B;A;C;A;A;B
210054553882;2022;4;M;1;0;1;2;0;2;1;0;;;;;;;;1302603;Manaus;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;C;B;4;H;A;C;C;B;B;B;A;B;A;A;A;A;B;A;A;E;A;B;B
210055576099;2022;4;F;1;2;2;1;2;1;;0;;;;;;;;2700706;Batalha;27;AL;1;1;1;1;1088;1058;1067;1077;450.4;433.7;411.7;570.9;DDEBDCCEEBABCABDBBDABBADACBCBBECEBACBAECDCDAE;CEDDBEEADDBBCDBECAACEB.ACECDAEBCDABCDEEEAABCA;CCEEACEBDDADDEEEABACCAECACCECDEACBDABCEDEDEBB;BDABDEEDCACDBEADACDBBDCDB*ABBEECDBBBCBCCCECAC;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;200;140;180;200;840;H;C;C;B;2;A;A;B;C;A;A;B;B;A;A;A;A;A;B;A;A;B;A;A;A
210057778917;2022;2;F;1;3;1;3;0;1;;1;;;;;;;;2403251;Parnamirim;24;RN;1;1;1;1;1086;1055;1065;1076;504;615.2;563.9;765.7;CADCDECCADDCDCDDDADDDDDDDDDBAABDBDDDDDDCDDBDD;DEABCEDEEEACECAECCBBAADEAADBCEDADAADCCDDDAEEA;DCBDEACBACACBDBEBCBBBACCCCBAAEAACDACACEDDDEAB;ACAAACEBECADDCDCDAEEECDDCDDCBEAEDDCBBBBDEBCAC;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;160;200;180;200;200;940;F;E;E;D;4;H;A;E;D;B;A;B;B;B;A;B;A;A;B;A;A;D;A;C;B
210056507298;2022;2;M;1;1;1;2;0;3;1;0;3550308;São Paulo;35;SP;4;1;1;3550308;São Paulo;35;SP;1;1;1;1;1086;1055;1065;1076;518.8;392.4;415.7;507.4;CBDABEBECCC*CABEDACAADBDEDBEEDEBDCAACDBEDCAEB;EDABBDAEACACBDCEBECDDAEBCBDAECADDBECBEAECECDA;ABDBEECBACCBECABADADCEDECDBADECAEBDEDACBBEADC;DDCAECCBEAEBDBAACADEBCDACEDBDEBACBEBECDAEDBAC;1;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;100;160;100;120;100;580;G;G;D;E;3;A;A;C;D;B;A;B;B;B;B;B;A;B;C;A;A;D;A;B;B
210055261732;2022;12;M;2;3;1;1;14;1;;0;;;;;;;;2403251;Parnamirim;24;RN;1;1;1;1;1085;1057;1068;1075;482.4;547.5;420.1;433.2;AABCCEACBAEBDEABECADADECCAEBCECBABBCADEBCCBAB;BACCEEDDDBBADCDDAADEBADBBEBBCBBDBBDCAECDDDBAE;AECDECCDDBABEABEBBEACABCDEDABABACCCEBCEAEDEAB;EDECCABBADECAEBCABACBCEABDBCADEEBDEEAACEABBBE;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;80;120;100;120;100;520;C;E;C;E;8;C;A;C;D;A;A;B;A;B;A;B;A;B;B;A;A;C;A;B;B
210057707736;2022;2;F;1;1;1;3;0;1;;1;;;;;;;;2919801;Macaúbas;29;BA;1;1;1;1;1088;1058;1067;1077;403.9;476.7;538;494.6;CEACCCBACEEBAAEADCDADBEBACCDEBADCBBCDBDACACCC;AECCAEEEAEBBAEBDCAACDCEBECDAECEBABAEEBECBBAAC;CBDAECEDBDBDBDEEADAAEDAADECAAEEEBACBDCBDDACCB;CCCDCBEBBDCBBEECDCCBACCDCACBCDCCBCCECDBDCDBBD;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;40;40;120;40;360;B;B;A;A;3;B;A;C;D;B;B;B;B;A;A;B;A;A;B;B;A;D;A;A;B
210057027158;2022;11;F;1;1;1;1;12;1;;0;;;;;;;;2304400;Fortaleza;23;CE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;F;E;D;4;G;A;C;D;B;A;B;B;B;A;B;A;A;B;A;A;D;A;A;A
210056863949;2022;6;M;1;3;1;1;1;1;;0;;;;;;;;2211308;Valença do Piauí;22;PI;1;1;1;1;1085;1057;1068;1075;496.8;340.4;437.6;455.5;EECDBDCCDDECCEADCDEDEDCCBDECADBBDDCCEDACCACDC;ABCBDEBACBCBCEBBCEABACBBBBBDAEDCEBEAECBDBBACD;ABCECACDDBCABAECACBADBAAAECBECCBADCBCBEDABBCE;DEBDBBDCCBCDDDBBDBADCBDDBBAEBADDBDBEBDADDEBDC;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;100;80;80;120;120;500;B;D;A;A;4;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
