student_id,TP_SEXO,TP_COR_RACA,IN_TREINEIRO,TP_ESCOLA
210057698436,M,3,0,2
210055975508,F,1,1,1
210057405402,F,3,0,2
210057812532,M,1,0,3
210057320278,M,3,0,2
210057920342,F,2,1,1
210056835559,F,3,0,1
210056475941,F,1,0,2
210054642581,F,4,0,1
210054747880,F,3,0,1
210055408115,F,3,1,1
210057589039,M,1,0,1
210056063019,F,1,0,1
210056944468,M,3,0,2
210057791325,F,1,0,3
210058015941,M,2,1,1
210054514816,F,3,0,2
210054637380,M,1,0,2
210057827059,F,1,0,2
210056168089,M,3,1,1
210055007685,F,3,0,2
210054479648,M,3,1,1
210056926998,F,1,1,1
210056120356,F,1,0,3
210057344923,M,3,0,1
210055745487,M,1,0,1
210056115025,M,3,0,1
210054694990,F,2,0,2
210057369918,F,1,1,1
210057766555,F,3,0,1
210057549676,M,3,1,1
210055773001,F,1,0,1
210054661669,M,2,0,2
210055557787,M,1,0,3
210054628451,M,3,0,1
210057607430,F,1,0,1
210055458981,M,3,0,1
210056728137,F,1,0,1
210054825168,M,1,1,1
210055963537,M,1,0,2
210055277387,F,1,0,2
210057624474,M,0,0,1
210056227241,F,3,0,1
210056537312,F,3,0,2
210056491541,F,1,0,1
210057668248,M,3,0,1
210054972011,F,3,0,1
210056249383,F,3,0,2
210055886586,M,1,1,1
210057792740,M,3,1,1
210057018925,M,1,0,1
210057012481,F,1,0,2
210054675290,M,3,0,1
210056303589,F,1,0,1
210054493026,F,3,0,2
210055412243,F,1,0,1
210056604796,F,3,0,1
210056786198,M,3,0,2
210057026643,F,1,0,1
210055496772,M,1,0,2
210057052717,F,1,0,1
210057727646,M,3,0,1
210054661162,F,2,0,1
210055851516,M,1,0,1
210054588054,F,3,0,1
210056565673,M,1,0,2
210056958425,F,3,0,3
210055498591,M,3,0,3
210057931570,M,3,0,2
210057775850,F,1,0,2
210055080802,M,3,0,1
210056866274,M,3,0,2
210057408205,F,1,0,1
210055883948,M,1,0,2
210056765520,M,3,0,1
210054673377,M,2,1,1
210055008643,M,3,0,2
210057270809,F,1,0,2
210054812358,M,3,0,1
210054726353,F,3,0,2
210054895170,M,3,0,1
210054506418,F,3,0,1
210056932046,F,3,0,2
210055996391,F,3,0,2
210056664431,F,1,0,3
210057929344,M,3,0,1
210054554156,F,3,0,2
210056352172,F,3,0,2
210056215582,F,1,0,1
210056357014,F,3,0,2
210055898455,M,1,0,1
210055305720,F,1,0,1
210057993432,M,1,0,2
210056751285,F,3,0,2
210056827251,F,0,0,2
210057229622,F,1,0,2
210055854078,F,3,0,1
210056085044,M,1,0,3
210055790420,M,2,0,1
210055930545,F,0,0,1
210057229292,F,3,0,3
210056054780,M,2,0,1
210055873188,F,3,0,1
210056028341,M,3,0,2
210057358006,M,1,0,3
210057509312,F,3,0,1
210056854367,F,2,0,2
210055796650,F,1,1,1
210054774748,F,2,0,1
210055376622,M,3,0,3
210054781356,F,2,0,1
210055611361,M,3,0,1
210057183511,F,3,0,1
210057099070,M,3,0,3
210057210076,M,3,0,1
210056714293,F,3,0,1
210056282594,F,3,0,2
210056899073,M,1,0,3
210054646655,M,3,0,1
210054515436,F,3,0,2
210055079862,M,4,0,1
210055803717,M,2,0,1
210057532738,F,1,0,3
210055146412,M,1,0,3
210055270931,M,2,0,1
210055804727,M,1,0,2
210056814505,M,4,0,2
210055273270,F,2,0,1
210056689866,F,3,0,2
210055749900,F,3,0,1
210057420014,M,3,0,2
210055748550,F,3,0,1
210056681661,M,1,0,1
210057777912,M,3,0,2
210055477845,F,2,0,1
210055515939,F,1,0,1
210055865155,M,1,0,1
210055549762,M,3,0,2
210055351826,M,3,0,2
210057611499,M,1,0,3
210057997534,M,3,0,1
210056174108,F,1,0,1
210056028734,M,1,0,3
210057071870,F,3,0,2
210057136530,M,3,0,1
210057320808,M,2,0,1
210057298740,F,1,0,1
210055030859,F,1,0,3
210057456477,M,2,0,2
210055467094,F,3,0,1
210055353608,F,1,0,1
210057417391,F,1,0,2
210057694647,M,1,0,1
210054844724,M,1,0,1
210056086126,M,1,0,3
210055044728,F,1,1,1
210057142896,M,3,1,1
210055184653,F,1,1,1
210057660526,M,1,0,2
210055503510,F,1,0,1
210057796090,M,1,0,1
210054520836,M,1,1,1
210057622339,M,1,1,1
210055325989,M,1,0,1
210057375244,M,3,0,1
210054980569,F,3,0,1
210056953083,F,3,0,2
210055550578,F,3,1,1
210057569085,M,3,0,1
210057403691,M,3,1,1
210054779032,F,4,0,2
210054523244,M,1,0,1
210056235462,F,1,1,1
210056743047,M,3,0,1
210056850077,M,3,0,2
210054837045,M,1,0,2
210057514720,M,0,0,1
210055408795,F,3,0,1
210056786445,M,0,0,1
210057240435,M,3,0,1
210054561149,M,1,0,1
210057111529,F,1,1,1
210057416646,M,1,0,3
210056672217,M,3,0,1
210056191441,M,3,0,3
210056362750,F,3,0,1
210054555289,F,3,0,1
210057860947,F,1,0,1
210056761066,M,3,0,1
210057072503,M,3,0,1
210057356624,M,1,0,3
210054613255,F,3,0,1
210054681654,M,4,0,3
210057583668,F,1,0,1
210057313318,M,1,0,3
210056041364,M,0,0,2
210057805661,F,4,0,1
210055557158,M,0,0,3
210054907324,M,3,0,3
210057577614,F,1,0,2
210056425987,F,1,0,3
210054503154,M,3,0,1
210055627376,M,3,1,1
210055717392,F,0,1,1
210054868264,F,3,1,1
210057818565,F,1,1,1
210055531462,F,1,0,1
210055238243,F,1,1,1
210055877374,M,3,0,1
210057650551,M,3,0,1
210057153864,M,3,0,1
210057442178,F,1,0,1
210055668999,F,2,0,2
210056443375,M,3,0,2
210055228357,F,1,0,3
210056035010,M,1,0,2
210054733002,F,1,1,1
210055215426,M,1,0,3
210056356563,M,1,0,1
210056645628,F,4,0,2
210054597890,F,1,0,3
210056770163,M,3,0,2
210057900587,M,3,0,2
210056482355,M,1,0,2
210054593716,F,3,0,2
210057491645,M,4,0,1
210057535313,M,1,1,1
210057440173,M,1,0,1
210055886514,M,1,0,1
210057911174,F,1,0,3
210056731318,F,3,1,1
210055363453,M,3,0,2
210057417613,F,1,0,1
210054653520,F,3,0,1
210055616886,M,1,0,3
210054502581,F,1,0,2
210055241905,F,3,1,1
210055134980,M,3,0,2
210055826682,M,1,0,3
210054972690,F,1,0,3
210057779155,F,1,0,1
210056928822,M,3,1,1
210055666229,F,0,0,1
210054890672,F,0,0,2
210056315647,F,3,0,1
210055112883,F,2,0,1
210056774812,M,2,0,1
210057852038,M,1,0,3
210055643719,M,1,0,1
210054498382,F,0,0,1
210055852522,M,1,0,1
210055539125,F,3,0,1
210054788308,F,1,0,1
210056955656,F,1,0,2
210054587387,M,3,0,2
210057861869,F,1,0,1
210055135031,M,3,0,2
210055421206,F,1,0,1
210055158729,F,1,1,1
210056855573,M,1,0,2
210054916448,M,3,0,1
210054626889,M,1,0,1
210056005090,M,3,0,3
210054970454,M,1,0,1
210056440312,M,1,0,3
210055711897,F,2,1,1
210056064165,F,3,0,2
210056364620,M,3,0,1
210056219786,F,3,0,2
210056694571,F,1,0,1
210056506431,F,3,0,1
210055831898,F,1,1,1
210055710943,F,1,1,1
210055150575,F,3,0,1
210054886027,F,1,0,1
210056195382,M,3,0,2
210055609257,F,3,0,1
210054593228,F,3,0,3
210055369674,M,3,0,1
210057958883,M,1,0,1
210054775832,M,1,0,3
210055595931,M,1,0,1
210054816917,F,3,0,1
210057934865,M,2,0,1
210056649576,M,1,0,3
210055952669,F,1,0,2
210055883035,M,3,0,2
210057613451,F,1,1,1
210057256627,F,1,0,1
210055937778,F,1,0,3
210056253237,M,3,0,1
210056755973,F,2,0,1
210055519022,M,1,0,2
210055691787,F,1,0,1
210054994406,M,3,0,1
210056988668,M,3,1,1
210055720529,M,1,0,2
210056653814,F,1,0,1
210057998004,F,1,0,1
210056769729,F,1,0,2
210056214780,F,2,0,1
210054553699,M,3,0,2
210055916483,F,3,0,1
210055380646,M,1,0,2
210057953428,M,2,0,1
210055498104,M,3,0,2
210057613478,M,2,0,2
210055347195,M,1,0,2
210056749239,M,3,0,1
210054686260,M,3,0,1
210057301967,F,1,0,3
210056745747,M,1,0,2
210056723409,M,3,0,1
210056916755,M,1,0,1
210057528258,F,3,0,2
210057595067,F,2,0,2
210057474958,F,1,1,1
210057602897,M,3,0,3
210054997136,F,3,1,1
210055579054,M,3,0,3
210054612883,M,1,0,1
210057470016,M,1,0,2
210054584620,F,2,0,2
210057399264,F,1,0,2
210055115086,M,3,0,2
210054849402,F,3,0,1
210056154011,F,3,0,2
210054762250,F,2,0,1
210054592244,M,1,1,1
210057809803,F,3,0,2
210056735317,M,3,0,1
210054552307,M,3,0,1
210056317505,F,3,0,1
210054753874,F,3,0,1
210057292059,F,1,1,1
210054639506,F,2,0,1
210057248172,F,3,1,1
210054514572,M,0,0,2
210054568762,F,1,0,1
210056490290,F,1,0,2
210057259888,F,3,0,2
210055049694,M,1,0,3
210056449751,F,3,0,2
210054987302,M,1,0,2
210056878694,M,3,0,2
210056207844,F,1,1,1
210057159863,F,1,0,1
210057477939,M,3,0,1
210057848565,M,1,0,2
210057983300,F,1,0,3
210054658655,F,3,0,1
210054759307,M,3,0,1
210054911511,M,1,0,1
210055439951,F,2,0,1
210056696733,F,3,0,2
210055484666,M,3,0,2
210055102933,M,3,0,1
210056490358,M,1,0,3
210056320214,F,1,0,2
210054598856,M,1,0,1
210057906729,M,1,0,3
210054527385,M,1,0,2
210056926734,M,1,0,2
210055703094,M,1,0,3
210056456925,F,3,0,1
210054600023,F,3,1,1
210056716815,M,3,0,3
210054533359,M,3,0,1
210054480479,M,3,0,1
210056229270,F,3,0,1
210054683845,F,5,0,2
210056507209,M,1,0,1
210055119600,M,1,0,1
210057198101,M,3,0,1
210057493911,F,3,1,1
210057154216,M,1,0,2
210057622348,M,3,0,2
210054527852,F,1,0,3
210055606644,F,1,0,2
210055438932,F,3,1,1
210054528825,M,3,0,2
210055085570,F,1,0,1
210057866254,M,1,1,1
210054569280,M,1,1,1
210057376751,F,3,1,1
210055612773,F,2,0,1
210054732707,M,1,0,1
210055747937,M,2,0,1
210057066304,F,1,0,3
210055153501,M,3,0,3
210055610846,M,1,1,1
210055252980,M,1,0,1
210056369882,F,3,0,1
210057718797,F,3,0,2
210056356995,M,3,0,1
210055250885,F,3,0,1
210057134080,M,3,0,1
210057490898,M,3,1,1
210054719164,M,3,0,2
210056480780,M,3,1,1
210055123561,M,0,0,3
210057922598,F,3,0,1
210057584858,M,1,0,1
210056935530,F,1,0,2
210054647281,M,1,0,1
210057915035,F,3,0,1
210054503596,F,3,0,1
210057164571,M,1,0,1
210057564671,M,3,0,2
210056109545,M,3,1,1
210056883155,F,2,0,2
210055766534,F,1,0,2
210055850953,F,0,0,1
210054526185,M,5,0,1
210055733265,F,3,0,1
210054907172,M,1,0,2
210056877282,M,3,0,3
210057594871,M,3,0,2
210057654358,F,4,0,1
210054708837,M,3,0,1
210055343746,F,1,0,1
210055484944,M,1,0,1
210055893586,M,1,0,3
210057647389,M,3,0,2
210057773361,M,3,1,1
210055328212,F,1,0,3
210056312241,F,1,0,1
210054525715,F,1,0,2
210057049806,M,1,0,3
210056326069,F,1,0,1
210056040830,M,1,0,3
210055143250,M,3,0,3
210057498555,F,3,1,1
210056813518,M,1,0,2
210055775650,F,3,0,1
210057587191,F,3,0,1
210055396372,M,1,0,1
210055143958,F,3,1,1
210054632467,F,2,0,1
210055583953,F,1,0,1
210057305628,M,2,1,1
210057554063,M,1,0,2
210055733738,M,1,1,1
210056895405,M,2,0,2
210057103387,F,3,0,1
210057556302,F,4,0,2
210057708897,F,3,0,2
210055420452,M,1,1,1
210057703588,M,1,1,1
210058019288,M,3,0,3
210056333761,F,1,0,2
210054815241,F,3,0,1
210055293865,M,3,0,1
210056601526,F,1,0,2
210056569391,F,4,0,2
210057250609,M,1,0,2
210054697720,M,1,0,3
210054942144,M,2,0,2
210056054388,M,1,0,2
210057108988,F,1,0,1
210057515011,M,1,0,1
210056373906,M,2,0,1
210054755165,F,1,0,1
210057077893,M,2,0,1
210057508228,F,3,0,1
210055735402,F,1,0,1
210054888125,M,1,0,1
210057895358,M,1,0,1
210055270905,F,1,0,3
210055922729,M,2,0,1
210054546014,F,2,0,1
210054549687,M,1,0,1
210056704520,M,3,0,2
210057215856,M,3,0,2
210054811657,M,1,0,3
210057633712,F,3,1,1
210055073568,F,2,0,1
210058004757,M,1,0,1
210054963593,M,0,0,1
210057454986,F,3,0,1
210057052693,M,1,1,1
210057327272,F,2,0,1
210055589874,F,1,0,1
210057063309,F,1,0,1
210056331856,F,2,0,1
210055660962,F,1,0,3
210056494174,M,3,0,1
210057911607,M,1,0,3
210056042603,F,1,0,3
210057884506,F,1,1,1
210055844183,F,2,0,1
210054524269,F,1,0,1
210055408324,F,1,1,1
210055660911,F,3,0,1
210056286657,M,5,0,1
210057853111,F,2,0,1
210054787869,F,3,0,2
210056092692,F,1,1,1
210056719326,M,1,0,1
210057347150,M,3,0,2
210054565141,F,3,0,1
210055852669,M,1,0,2
210054990293,M,1,0,2
210055436844,F,1,0,3
210057028307,F,3,0,1
210054509197,M,3,0,2
210056151436,F,1,0,1
210055648185,M,3,1,1
210054861202,F,1,0,1
210056171092,M,1,0,2
210056262009,F,2,0,2
210056906601,M,1,0,1
210056476832,M,2,0,2
210056718939,F,3,1,1
210055007666,F,3,0,1
210057744923,F,3,0,1
210055637391,M,2,0,3
210056723690,M,3,0,2
210058018618,M,2,0,2
210057371138,M,3,0,1
210056896072,F,2,0,1
210054940162,M,1,0,1
210054970514,F,2,0,2
210056924214,M,1,0,1
210054992844,M,3,0,1
210054509272,M,1,0,2
210054533371,F,1,0,1
210056271764,F,3,0,2
210055899358,F,3,1,1
210055080916,M,3,0,1
210054653275,M,3,0,1
210054664277,F,3,0,3
210054723644,M,1,0,1
210057818041,F,2,0,2
210056970301,M,2,0,1
210056497847,M,3,0,1
210054608114,M,3,0,1
210055164905,M,2,0,1
210055973830,M,3,0,1
210054883761,M,3,0,1
210056964608,M,1,0,2
210056803047,M,3,0,2
210054562663,F,3,0,3
210055871678,M,0,0,1
210057340016,F,3,0,2
210054930630,F,3,0,2
210054857443,M,3,0,2
210058014080,F,1,0,3
210054808780,M,3,0,1
210056877809,M,0,1,1
210055039651,M,4,0,2
210055834915,F,2,0,2
210055457637,F,2,0,2
210057777723,F,2,0,1
210057952277,F,5,0,1
210057709108,F,3,0,1
210056356728,F,1,0,1
210056651986,F,1,0,2
210057418726,M,1,0,3
210057938549,M,3,0,2
210055682854,F,1,0,3
210054702716,M,1,0,2
210055207512,M,2,0,1
210057979437,F,2,0,2
210055401299,M,1,0,1
210058019333,M,1,0,3
210057998814,M,2,0,1
210057606420,M,1,0,3
210054598646,M,3,1,1
210055639539,F,1,0,1
210056853655,F,2,0,1
210054851666,F,3,0,2
210057354623,M,1,0,1
210055600634,M,3,0,3
210054504158,M,3,0,1
210055234411,M,3,0,2
210056366236,M,3,0,1
210056736957,M,1,0,2
210054592827,F,1,0,1
210054491831,F,2,0,1
210054514991,M,1,0,1
210057287537,M,3,0,2
210057281500,M,1,1,1
210057165086,F,1,0,1
210055493760,M,1,0,3
210056785528,F,3,0,1
210055277802,M,1,0,3
210054628344,M,1,0,2
210056704542,F,0,0,3
210055207134,F,3,1,1
210056968967,F,1,0,1
210057727983,M,1,1,1
210055440141,M,1,0,1
210054478688,M,3,0,1
210057339192,M,1,0,1
210055207816,F,1,0,2
210055335857,F,1,1,1
210056298977,M,1,1,1
210057793847,F,3,0,3
210055257151,M,1,0,3
210055066429,M,3,0,3
210054522569,M,3,0,2
210057915683,M,3,0,1
210056562490,M,2,1,1
210056564945,F,2,0,1
210055527943,M,1,0,2
210054561696,F,3,0,1
210056007679,F,3,0,1
210054921392,F,1,0,2
210057197887,F,1,0,1
210057921517,F,3,0,2
210055014335,F,1,0,3
210054872641,M,3,0,1
210056561349,M,3,0,1
210056739712,F,3,0,1
210054827346,F,5,0,2
210056360923,F,3,0,2
210054576810,F,3,1,1
210055062283,M,1,0,2
210054931477,M,3,0,1
210057755825,F,4,0,2
210057408135,M,1,1,1
210055740277,F,1,1,1
210057134669,F,1,0,2
210055659697,F,3,0,1
210055637153,F,1,0,1
210056283069,M,1,0,2
210055154550,F,1,0,2
210056440065,M,1,0,3
210054872777,M,3,0,2
210055271085,F,1,0,1
210055224466,M,3,0,2
210056257019,F,1,0,2
210056887712,M,2,0,1
210055251012,M,1,0,1
210055350599,M,3,0,1
210057133617,F,1,0,1
210055436502,M,3,1,1
210056345737,F,1,0,3
210057228097,M,3,0,1
210058017651,F,1,0,2
210055038163,M,3,0,2
210055246346,F,3,0,1
210055193381,F,1,0,3
210054561616,F,1,0,1
210056681948,F,1,0,3
210058013909,M,3,0,1
210054689731,F,1,0,1
210055844360,M,2,0,1
210056569936,F,1,0,2
210055153129,F,1,0,1
210057238744,F,2,0,1
210054515196,F,1,0,1
210054914597,F,1,0,2
210056985756,M,3,0,3
210055136185,M,3,0,3
210055473590,M,2,0,2
210057977015,M,3,0,1
210055675644,F,3,0,1
210055877422,M,3,1,1
210055047855,M,1,0,2
210054554350,M,3,0,2
210055355118,M,3,1,1
210057994687,M,3,0,2
210055318700,F,3,1,1
210055004148,M,3,0,3
210056293998,F,3,1,1
210054807719,M,3,0,1
210054808869,F,1,0,1
210055207829,M,3,0,1
210057520149,F,3,1,1
210057316383,F,1,0,2
210056313117,M,1,0,1
210057503630,F,3,0,2
210056667897,M,1,0,2
210057425036,F,3,0,1
210056735788,M,3,0,1
210055155820,F,1,0,2
210057460005,M,1,0,2
210054734626,F,1,1,1
210055894567,F,1,1,1
210055296559,F,3,0,2
210054846771,M,3,0,1
210057156703,F,1,0,1
210054995301,M,3,1,1
210057602632,M,3,0,1
210056702083,M,1,0,2
210056884139,M,1,0,2
210057881952,F,2,0,1
210057225994,F,0,0,2
210055729863,F,3,0,1
210056860869,F,3,0,2
210056658013,M,1,0,2
210056325881,M,1,0,1
210057771308,M,1,0,3
210054981847,M,1,0,2
210057193476,F,3,0,1
210054596322,F,1,0,1
210055279076,M,1,0,3
210057701354,M,3,0,1
210057094102,F,2,0,2
210056237844,F,1,1,1
210057059857,F,1,0,2
210055453249,F,3,0,1
210056621478,F,3,1,1
210057908174,M,3,0,2
210055616496,M,3,0,2
210055842660,F,1,0,1
210056331915,F,2,0,2
210055871608,M,1,0,3
210057449011,F,1,0,1
210057227194,M,3,0,1
210057512502,M,3,0,1
210055064538,F,1,0,2
210056960525,F,2,0,2
210056503330,F,2,0,2
210056694863,M,3,0,3
210057103159,F,1,0,3
210055380480,M,1,0,1
210055344336,M,4,1,1
210056032529,F,1,0,1
210055654017,F,1,0,2
210055483150,F,1,0,2
210055783345,M,1,0,1
210057507305,F,1,0,2
210054522743,F,1,0,1
210057103503,M,1,0,1
210056219693,F,3,0,1
210057560811,M,3,0,1
210057340852,F,4,0,2
210055166132,F,1,0,3
210054685854,M,3,0,1
210054500234,F,1,0,1
210056715087,F,3,0,1
210055194818,M,1,0,1
210057600291,F,3,1,1
210054855747,M,3,0,2
210055571982,F,1,0,3
210055763443,F,1,0,1
210057592727,F,1,0,1
210057795500,M,1,0,1
210054709109,M,1,1,1
210057863390,M,1,0,3
210054978542,M,0,0,3
210057643112,M,2,0,1
210056366409,M,1,0,2
210056802592,F,1,0,1
210057530194,F,3,0,2
210057260359,M,1,0,1
210055877168,M,1,0,2
210056143107,F,3,1,1
210057812741,M,3,1,1
210057180500,M,2,0,1
210054834269,M,1,0,1
210055681855,F,3,0,1
210057753908,F,3,0,1
210056942732,F,1,0,2
210054480655,F,3,0,1
210056705264,M,2,0,1
210055980709,M,3,0,2
210055902916,F,1,0,2
210057987262,M,1,0,3
210055319857,F,1,0,3
210056706894,F,1,0,3
210055557286,F,1,0,2
210055777068,F,1,0,1
210057642681,F,1,0,2
210055469231,F,1,0,2
210057575967,M,3,0,1
210054709682,F,1,0,1
210054787787,F,1,0,2
210057508587,F,1,0,1
210057457217,F,1,0,1
210057615544,F,3,0,1
210055621096,M,1,1,1
210055671894,F,3,0,2
210054986361,F,3,0,1
210057582688,M,2,0,1
210056600795,F,3,0,2
210054883743,M,1,0,3
210055760134,M,1,0,1
210054534057,F,3,1,1
210055892130,F,2,0,1
210056810786,M,1,0,3
210054594271,M,3,1,1
210056371473,F,3,0,2
210056872109,F,3,0,2
210055853797,F,1,0,1
210055328237,F,3,1,1
210055254205,M,3,0,1
210056367302,M,3,0,1
210056501382,M,1,0,1
210057401017,F,1,0,3
210057654996,F,2,0,1
210055996728,F,1,0,3
210055559125,M,3,1,1
210057955376,F,1,0,1
210054630583,F,3,1,1
210056771229,F,1,1,1
210057727758,F,2,0,1
210056560306,F,3,0,1
210055508415,F,2,0,1
210056295535,M,2,1,1
210056157079,F,3,0,2
210057903740,F,1,0,1
210055233659,M,3,0,2
210055718870,M,2,0,1
210056428697,M,1,0,1
210055686702,F,0,0,1
210056273556,M,1,0,2
210056363859,M,3,0,1
210055273167,F,2,0,1
210055423974,F,3,0,3
210054523345,F,2,0,1
210055261628,F,3,0,2
210056281828,M,2,0,1
210056357822,M,3,0,1
210057364790,M,3,0,2
210055494715,M,3,0,1
210055915883,M,1,0,3
210054526267,M,2,0,2
210056859678,F,3,0,2
210054515397,F,2,0,2
210057100576,F,1,0,2
210057968456,F,3,0,2
210056662285,F,3,1,1
210057471623,F,3,0,1
210054968976,F,1,0,1
210057800267,F,2,0,1
210057353283,F,3,0,1
210056055070,F,3,1,1
210055152032,M,2,0,2
210057176310,F,3,0,1
210055555583,M,3,0,2
210057627884,M,2,0,1
210057949163,F,4,0,1
210055869873,M,1,0,1
210055159795,M,1,1,1
210055177245,M,1,0,1
210056516092,M,1,0,2
210056585907,M,3,0,3
210055741459,M,1,0,3
210056584957,M,1,0,2
210055264239,F,3,0,1
210054863023,M,1,0,1
210055434428,M,3,0,2
210055457124,M,2,0,1
210055794350,F,1,0,2
210056845285,M,3,0,2
210055003738,M,1,0,1
210055426567,F,1,0,1
210057764500,F,3,0,2
210055038913,F,1,0,1
210055451975,M,1,0,3
210056393341,F,3,0,1
210057411252,M,3,0,1
210054687482,F,1,0,1
210056143101,M,1,0,2
210055871567,M,1,0,2
210056701194,M,3,0,1
210056842710,F,3,1,1
210055528784,F,1,0,2
210056976595,M,1,1,1
210055571593,M,3,0,3
210055753286,F,3,0,1
210056815589,M,1,0,1
210056456956,M,3,0,2
210056912053,M,2,0,1
210057605582,M,3,0,1
210057952013,F,1,0,1
210055759426,M,1,0,2
210057073856,F,2,0,1
210055218799,M,2,1,1
210057192492,M,3,0,1
210056830352,M,1,0,3
210056710251,F,4,0,1
210055187929,M,2,0,2
210057366584,F,1,0,1
210055060164,F,3,0,2
210056061267,F,2,0,2
210054636576,M,3,0,1
210057629353,M,3,0,1
210057139448,M,3,0,1
210057852383,F,3,0,3
210054980305,M,1,0,2
210055327700,M,3,0,1
210057623891,M,3,0,3
210057086666,M,3,0,1
210055912254,F,1,0,2
210056304237,F,3,0,2
210056882854,F,1,0,1
210056456115,F,3,0,3
210055052689,M,1,0,3
210056249597,M,2,0,1
210055097177,F,3,1,1
210055155521,M,1,1,1
210054782797,M,3,0,2
210056669503,F,1,0,1
210056058689,M,1,0,3
210055411333,F,1,1,1
210057343028,F,2,0,1
210055399828,F,1,0,1
210054760976,F,1,0,1
210057519467,M,1,0,1
210054801909,F,2,0,1
210056449837,F,3,0,2
210055339283,M,3,0,2
210054709262,F,1,0,2
210054661254,M,2,0,1
210056739585,F,1,0,1
210054618641,F,3,0,1
210054796227,F,2,0,1
210056858371,M,1,0,3
210055329325,F,3,0,1
210057175427,F,1,0,1
210055002011,M,3,0,2
210057406713,M,1,0,2
210054805422,M,0,0,2
210055408030,F,3,0,2
210057619405,M,1,0,1
210054589927,F,1,0,1
210054660518,M,2,0,2
210054619239,M,1,0,1
210057054373,M,1,0,2
210057957746,F,3,0,1
210057331173,M,3,0,1
210057774350,F,1,0,3
210055047728,F,1,0,1
210057076355,F,3,0,2
210057717245,M,1,0,3
210055512209,F,3,1,1
210055833299,F,1,1,1
210054847619,M,1,0,3
210055178677,M,3,0,1
210054737787,F,3,0,1
210057499319,M,1,1,1
210057710399,M,1,0,1
210055205754,F,3,0,2
210055329327,F,1,0,3
210055216596,M,3,0,1
210057735987,M,1,0,2
210054754202,F,3,0,1
210057418880,F,1,0,2
210055466710,F,4,0,1
210055757373,M,3,0,3
210055947995,M,3,0,3
210057318368,M,3,0,1
210055617841,F,3,1,1
210055542127,F,3,0,1
210056083452,F,3,0,2
210057719016,F,3,0,1
210054502166,F,3,0,1
210055717750,F,3,1,1
210057587856,M,3,1,1
210056341856,F,3,0,1
210055218459,M,2,0,3
210055248316,F,1,0,1
210055823336,F,2,0,3
210056652072,M,1,1,1
210057816412,M,2,0,1
210057227088,M,3,0,1
210055246532,M,1,0,1
210056474810,M,3,0,2
210054745558,F,3,0,1
210055058499,M,3,0,1
210057649943,F,1,0,1
210055873155,F,1,0,2
210057211989,M,3,1,1
210056233211,F,3,0,2
210057100951,M,1,0,2
210054592534,F,3,0,1
210055182175,F,1,0,2
210055616708,M,1,0,1
210055537132,M,1,0,3
210057323115,M,3,0,1
210056701433,M,3,0,2
210055940324,F,1,0,2
210056558772,M,1,0,1
210056646220,M,1,0,2
210057142739,M,2,0,1
210056716102,F,3,0,2
210055704948,F,1,0,1
210054544868,F,3,0,1
210056355832,M,1,0,2
210054849674,F,3,0,2
210056782233,F,3,0,1
210056359103,M,1,0,1
210057779204,M,3,0,2
210057688969,M,5,0,1
210057515777,F,1,0,2
210057749910,F,3,0,2
210057856957,M,2,0,2
210054623520,F,4,0,1
210054482510,F,3,0,2
210055345139,M,3,0,3
210056019058,M,2,0,1
210056142296,M,3,0,2
210057241988,F,3,0,1
210055391078,F,1,0,1
210054939191,M,1,0,2
210056097343,F,1,0,2
210056853768,F,3,0,2
210056455120,F,2,0,1
210055789111,M,2,0,2
210057329422,M,1,0,3
210056972682,M,1,0,3
210055933209,F,3,0,1
210057164664,M,3,0,3
210056696588,F,1,0,2
210055371323,M,3,0,1
210057108147,M,1,0,1
210056698431,M,1,0,1
210055901427,M,1,0,3
210056653360,M,1,0,3
210056314483,F,3,0,2
210057613028,F,1,0,1
210055855206,F,2,0,1
210056587376,M,3,0,2
210055611524,M,3,1,1
210057794683,F,1,0,3
210055780211,M,3,0,1
210057415808,M,2,0,1
210058014442,M,1,0,3
210057296709,F,1,0,2
210054514123,F,1,0,1
210054765576,F,1,0,2
210055936986,F,1,0,3
210055006136,M,1,0,1
210054552644,F,1,0,3
210056932716,F,3,0,3
210055970919,M,1,0,1
210054948746,M,1,0,2
210054780450,F,1,0,1
210056313601,F,1,0,1
210056073993,F,1,0,1
210055565863,F,3,0,1
210054902857,M,2,0,1
210054696853,M,3,0,1
210057100239,M,1,0,2
210054635937,M,2,0,2
210056004132,F,3,0,3
210057154715,F,1,0,1
210056864673,M,1,0,3
210056387394,M,3,0,3
210055918050,F,1,0,2
210056356606,F,3,0,1
210057192133,F,1,1,1
210054652454,M,1,0,2
210054910092,M,1,0,2
210057116102,M,3,1,1
210054479542,F,3,0,1
210057858498,F,2,0,1
210054612843,M,2,0,1
210054689706,F,3,0,1
210054771179,M,3,0,2
210056315724,F,3,0,1
210055315264,F,3,1,1
210054588198,F,3,0,1
210055373702,M,3,0,2
210056366524,M,3,0,1
210057681511,F,3,0,2
210057665124,F,3,0,3
210057346194,M,1,0,2
210055818244,M,1,0,3
210056864954,F,1,0,2
210055177276,M,3,0,2
210055547268,M,2,0,2
210055925157,M,2,0,1
210056530470,F,3,0,2
210056834799,M,3,0,1
210055476610,M,3,1,1
210056826085,F,3,0,1
210054959375,F,1,0,2
